Name,Release Date,Fingerprint Scanner,Page
"Lenovo ThinkBook 15.6"" FHD 250nits Anti-glare Laptop | Intel Core i7-1255U | Intel UHD Graphics | Fingerprint | Gray |  40GB RAM  | 2TB SSD  | Windows 11 Pro | Bundle with 64GB USB Flash Drive",Unknown,True,15
"Lenovo ThinkBook 15.6"" FHD 250nits Anti-glare Laptop | Intel Core i7-1255U | Intel UHD Graphics | Fingerprint | Gray |  40GB RAM  | 1024GB SSD  | Windows 11 Pro | Bundle with 64GB USB Flash Drive",Unknown,True,15
"Lenovo ThinkBook 15.6"" FHD 250nits Anti-glare Laptop | Intel Core i7-1255U | Intel UHD Graphics | Fingerprint | Gray |  16GB RAM  | 1024GB SSD  | Windows 11 Pro | Bundle with 64GB USB Flash Drive",Unknown,True,15
"Lenovo ThinkBook 15.6"" FHD 250nits Anti-glare Laptop | Intel Core i7-1255U | Intel UHD Graphics | Fingerprint | Gray |  24GB RAM  | 512GB SSD  | Windows 11 Pro | Bundle with 64GB USB Flash Drive",Unknown,True,15
"HP ELITEBOOK 650 G9 Business Laptop 15.6"" IPS FHD (Intel i7-1265U, 32GB RAM, 512GB PCIe SSD, Intel Iris Xe, Backlit KB, Fingerprint, Thunderbolt 4, WiFi 6, Win 11 Pro)",Unknown,True,15
"Refurbished Dell Precision 7510 Core i7 6820HQ (2.70 GHz), 1TB SATA, 16GB Memory, 2GB Nvidia 15.6"" FHD Windows 10 Pro 64-Bit Laptop Notebook",Unknown,False,15
"ASUS Vivobook 16 Laptop, 16"" HD Display, AMD Ryzen 7 5800HS 8 core Processor, AMD Radeon Graphics, 36GB DDR4  1TB PCIe SSD, WiFi 6, Chiclet Keyboard, Windows 11 Pro",Unknown,False,15
"HP EliteBook 840 G7 Home & Business Laptop (Intel i5-10210U 4-Core, 16GB RAM, 1TB PCIe SSD, 14.0"" Full HD (1920x1080), Intel UHD 620, Fingerprint, Wifi, Bluetooth, Webcam, 2xUSB 3.1, Win 11 Pro)",Unknown,True,15
"HP 17-cn0023dx Home & Business Laptop (Intel i5-1135G7 4-Core, 17.3"" 60Hz Full HD (1920x1080), Intel Iris Xe, 8GB RAM, 512GB PCIe SSD, Wifi, USB 3.2, HDMI, Webcam, Bluetooth, Win 10 Pro)",Unknown,False,15
"HP i3 business Laptop,15.6 HD Touch,Intel Core i3-1215U(Beats i5-1135G7),Intel UHD Graphics,16GB RAM,1 TB SSD,Win 11 Pro, Silver",Unknown,False,15
"HP i3 business Laptop,15.6 HD Touch,Intel Core i3-1215U(Beats i5-1135G7),Intel UHD Graphics,16GB RAM,512GB SSD,Win 11 Pro, Silver",Unknown,False,15
"HP i3 business Laptop,15.6 HD Touch,Intel Core i3-1215U(Beats i5-1135G7),Intel UHD Graphics,8GB RAM,256GB SSD,Win 11 Home,Silver",Unknown,False,15
"HP i3 business Laptop,15.6 HD Touch,Intel Core i3-1215U(Beats i5-1135G7),Intel UHD Graphics,32GB RAM,512GB SSD,Win 11 Home,Silver",Unknown,False,15
"HP i3 business Laptop,15.6 HD Touch,Intel Core i3-1215U(Beats i5-1135G7),Intel UHD Graphics,16GB RAM,1 TB SSD,Win 11 Home,Silver",Unknown,False,15
"HP i3 business Laptop,15.6 HD Touch,Intel Core i3-1215U(Beats i5-1135G7),Intel UHD Graphics,32GB RAM,512GB SSD,Win 11 Pro, Silver",Unknown,False,15
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 8GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA FLASH DRIVE",Unknown,False,15
"HP i3 business Laptop,15.6 HD Touch,Intel Core i3-1215U(Beats i5-1135G7),Intel UHD Graphics,8GB RAM,256GB SSD,Win 11 Pro, Silver",Unknown,False,15
"HP i3 business Laptop,15.6 HD Touch,Intel Core i3-1215U(Beats i5-1135G7),Intel UHD Graphics,8GB RAM,512GB SSD,Win 11 Home,Silver",Unknown,False,15
"HP i3 business Laptop,15.6 HD Touch,Intel Core i3-1215U(Beats i5-1135G7),Intel UHD Graphics,8GB RAM,512GB SSD,Win 11 Pro, Silver",Unknown,False,15
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 16GB RAM, 2TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro/XTREDURA FLASH DRIVE",Unknown,False,15
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 24GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home/XTREDURA FLASH DRIVE",Unknown,False,15
"HP i3 business Laptop,15.6 HD Touch,Intel Core i3-1215U(Beats i5-1135G7),Intel UHD Graphics,32GB RAM,1 TB SSD,Win 11 Pro, Silver",Unknown,False,15
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 16GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home/XTREDURA FLASH DRIVE",Unknown,False,15
"HP i3 business Laptop,15.6 HD Touch,Intel Core i3-1215U(Beats i5-1135G7),Intel UHD Graphics,16GB RAM,512GB SSD,Win 11 Home,Silver",Unknown,False,15
"HP Victus 15.6"" FHD 144HZ Gaming Laptop | Intel Core i5-12450H | NVIDIA GeForce GTX 3050 | Backlit | Gray |  8GB RAM  | 512GB SSD  | Windows 11 Home | Bundle with USB 3.0 Hub",Unknown,False,15
"HP i3 business Laptop,15.6 HD Touch,Intel Core i3-1215U(Beats i5-1135G7),Intel UHD Graphics,32GB RAM,1 TB SSD,Win 11 Home,Silver",Unknown,False,15
"Acer Swift 3 Intel Evo Thin & Light Laptop, 13.5"" 2256 x 1504 IPS, Intel Core i7-1165G7, Intel Iris Xe Graphics, 8GB LPDDR4X, 512GB NVMe SSD, Wi-Fi 6, Fingerprint Reader, Back-lit KB, SF313-53-78UG",Unknown,True,15
"HP Victus 15.6"" FHD 144HZ Gaming Laptop | Intel Core i5-12450H | NVIDIA GeForce GTX 3050 | Backlit | Gray |  16GB RAM  | 512GB SSD  | Windows 11 Home | Bundle with USB 3.0 Hub",Unknown,False,15
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 32GB RAM, 2TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro/XTREDURA FLASH DRIVE",Unknown,False,15
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 32GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home/XTREDURA FLASH DRIVE",Unknown,False,15
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 12GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home/XTREDURA FLASH DRIVE",Unknown,False,15
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 24GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA FLASH DRIVE",Unknown,False,15
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 12GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA FLASH DRIVE",Unknown,False,15
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 20GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro/XTREDURA FLASH DRIVE",Unknown,False,15
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 12GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA FLASH DRIVE",Unknown,False,15
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 12GB RAM, 2TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro/XTREDURA FLASH DRIVE",Unknown,False,15
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 32GB RAM, 2TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home/XTREDURA FLASH DRIVE",Unknown,False,15
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 8GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA FLASH DRIVE",Unknown,False,15
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 24GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA FLASH DRIVE",Unknown,False,15
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 24GB RAM, 2TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home/XTREDURA FLASH DRIVE",Unknown,False,15
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 20GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA FLASH DRIVE",Unknown,False,15
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 24GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 24GB RAM, 2TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 20GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 16GB RAM, 2TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 8GB RAM, 2TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 20GB RAM, 2TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 20GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 8GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 20GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 16GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 20GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 32GB RAM, 2TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 12GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 32GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 24GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 16GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 12GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 24GB RAM, 2TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 24GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 8GB RAM, 2TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 24GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 20GB RAM, 2TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 24GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 32GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 8GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 32GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 20GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 24GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 16GB RAM, 2TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 24GB RAM, 2TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 24GB RAM, 2TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 8GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 8GB RAM, 2TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 20GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 12GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 24GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 32GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 16GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
Acer - Aspire Vero - 15.6 Full HD Laptop - Intel i5-1335U with 8GB LPDDR5 - 512GB PCIe Gen4 SSD - Cobblestone Gray,Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 16GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 12GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 20GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 16GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 8GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 16GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 32GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 8GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 16GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 12GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 20GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 16GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 20GB RAM, 2TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 16GB RAM, 2TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 32GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 8GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 12GB RAM, 2TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 32GB RAM, 512GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP Victus 15.6"" FHD 144HZ Gaming Laptop | Intel Core i5-12450H | NVIDIA GeForce GTX 3050 | Backlit | Gray |  8GB RAM  | 1024GB SSD  | Windows 11 Home | Bundle with USB 3.0 Hub",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 20GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 32GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 32GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 20GB RAM, 2TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 8GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 32GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
"HP 15 Laptop, 15.6"" HD Touch (1366 x 768) Display, Intel Core 12TH i3-1215U Upto 4.4GHz, 12GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro/XTREDURA FLASH DRIVE",Unknown,False,16
